,intercolumnar distance,upper margin,lower margin,exploitation,row number,modular ratio,interlinear spacing,weight,peak number,monk
6219,-0.091897,-0.220579,0.274747,0.567174,-0.185173,-0.806282,0.408929,1.138111,-2.742249,A
6220,0.364825,0.195534,0.175168,-0.027618,0.261718,-0.349509,0.295677,0.213141,0.531806,A
6221,0.09326,0.2976,-0.013322,0.1091,0.261718,-0.349509,0.182426,-0.593297,-0.933723,A
6222,-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.681707,0.144676,-0.345343,-0.216549,F
6223,-0.264711,0.156278,0.402778,1.483948,0.17234,-0.640182,1.503691,1.102775,1.373706,X
6224,0.130292,-0.024299,0.246296,0.121006,0.082961,0.356414,0.069175,0.066264,-0.310094,A
6225,-0.22768,0.109171,0.413447,0.118917,0.17234,0.024215,1.050686,-0.290067,0.375899,D
6226,0.25373,0.219088,0.14316,0.720541,0.261718,-0.972381,0.144676,0.325945,-0.684271,A
6227,-0.079554,0.179832,0.310311,1.179988,0.0,0.190314,0.106925,0.17567,0.251173,E
6228,-0.017834,0.132725,0.125378,1.357345,0.261718,0.273364,0.144676,0.954228,-0.154186,A
6229,0.47592,-0.283388,0.107596,0.080127,0.0,-1.30458,-1.516343,-0.518275,0.40708,I
6230,0.340137,-0.29909,0.719297,-0.434818,0.17234,1.477585,0.446679,-0.823952,-0.65309,D
6231,0.179667,-0.291239,0.228514,1.550427,0.17234,-0.058835,0.635431,2.104707,0.594169,A
6232,0.056229,0.43107,-3.210528,-1.133148,0.261718,0.14879,0.069175,-2.705654,-2.430434,A
6233,-0.128929,-0.134216,0.264078,0.430695,0.261718,-0.058835,0.408929,0.377144,-0.247731,F
6234,0.09326,0.344707,0.14316,-0.026574,0.261718,-0.058835,0.710932,-0.35672,-0.029461,G
6235,0.0,0.203385,0.395665,-2.941364,-0.900198,0.480988,0.371178,-0.973392,-0.216549,H
6236,-0.178304,-0.620989,0.32098,0.699028,0.261718,-0.10036,0.446679,-0.108358,0.531806,E
6237,0.624046,-2.426761,0.178724,0.711352,1.066121,-0.930856,-0.836835,0.397297,0.937165,I
6238,-3.498799,0.674456,0.210732,-1.548822,0.0,0.024215,0.031425,0.657716,0.001721,A
6239,-0.486901,-0.03215,0.196506,-0.633748,0.261718,-0.847807,-0.157328,0.013648,0.937165,H
6240,4.462983,-0.181323,0.306755,-2.963951,0.261718,-1.138481,0.396345,1.68184,-3.282727,F
6241,0.105604,0.10132,0.246296,0.08708,0.261718,0.896237,-2.686605,-0.355264,0.157628,A
6242,-0.462213,0.352558,0.150273,0.56049,0.261718,-0.141884,0.295677,-0.245683,0.157628,E
6243,0.080916,0.10132,0.10404,0.14049,0.261718,0.605563,0.52218,-0.462262,-0.715453,A
6244,-0.00549,-0.322644,0.100483,-0.519439,0.0,-1.013906,0.182426,-0.593608,0.126447,A
6245,-0.215336,-0.110662,0.68729,2.04189,0.708609,0.14879,-1.403091,1.435478,0.968347,Y
6246,-0.128929,0.069915,0.313868,0.510511,0.0,0.273364,0.295677,-1.06278,-0.996086,H
6247,-0.22768,0.250492,0.207175,-0.481276,0.261718,-0.307984,0.106925,0.151478,1.03071,E
6248,0.09326,-0.385453,0.352988,0.546705,0.261718,-0.307984,0.295677,0.468493,0.282354,A
6249,0.117948,-0.29909,0.473906,-0.204438,0.082961,0.231839,0.220177,-0.052889,-0.091823,A
6250,0.167323,-0.322644,0.306755,-0.543548,0.261718,-0.847807,0.031425,0.045179,-0.43482,F
6251,0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.847807,-0.987837,-1.090195,0.968347,I
6252,0.019197,-0.016448,-3.210528,-0.310423,0.261718,0.439463,0.220177,0.703808,-0.029461,A
6253,-0.252367,0.093469,0.239183,-0.021441,0.17234,2.141982,0.597681,-1.185583,-0.590727,A
6254,0.562327,0.046362,0.210732,-1.052078,0.976743,-0.806282,-0.950086,0.153672,0.843621,I
6255,0.463576,0.109171,0.224957,-1.411178,0.261718,1.186911,0.144676,-0.63869,0.095265,A
6256,-0.277055,-0.251983,-3.203415,1.957926,0.261718,1.228436,0.371178,1.895273,2.277968,X
6257,-0.351118,-0.244132,0.594823,1.592678,0.797987,0.190314,-0.987837,0.923415,2.589783,X
6258,-0.128929,-0.283388,0.488131,0.833628,0.797987,-0.557133,-0.006326,0.568482,1.623157,Y
6259,0.043885,-0.157769,0.328093,0.552225,0.261718,0.979286,-0.232828,-0.035182,0.18881,A
6260,-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,0.647088,0.182426,0.001747,0.282354,A
6261,-0.00549,-0.204876,0.32098,-0.694588,0.0,0.356414,0.55993,0.024385,-0.091823,F
6262,-0.32643,-0.079257,0.239183,0.566935,0.261718,-0.349509,0.295677,0.834415,0.438262,E
6263,0.241386,0.23479,0.121822,1.037988,0.261718,-0.183409,0.031425,1.043422,0.064084,A
6264,0.229043,-0.000745,0.171611,-0.002793,0.261718,-0.01731,0.069175,0.537961,-0.154186,A
6265,0.15498,-0.448263,0.356544,-0.003837,0.261718,-0.432558,0.106925,0.052265,0.126447,F
6266,-0.042522,-0.322644,0.310311,0.287293,0.261718,-1.096956,-0.006326,0.859034,0.064084,F
6267,0.31545,-0.047852,0.14316,-0.574788,0.261718,0.647088,0.371178,-0.630535,0.001721,A
6268,0.463576,0.109171,0.224957,-1.411178,0.261718,-0.183409,0.597681,0.257816,0.594169,A
6269,0.216699,-0.189174,0.352988,-2.20129,0.261718,0.937762,0.220177,-0.91866,-0.528364,A
6270,0.204355,-0.448263,0.349432,0.689659,0.261718,-0.141884,0.408929,0.526176,0.313536,A
6271,-0.042522,0.007106,0.264078,-0.162546,0.17234,0.024215,0.144676,0.527535,1.217798,E
6272,-0.030178,0.438921,-0.045329,0.766462,0.17234,-0.266459,0.069175,0.680626,0.531806,A
6273,0.340137,-0.29909,0.719297,-0.434818,0.17234,-0.723232,0.446679,0.256263,0.095265,D
6274,0.09326,0.10132,0.313868,0.756586,0.351096,-0.141884,0.408929,1.477143,0.282354,A
6275,0.043885,-0.173471,0.285416,-0.775121,0.17234,0.647088,0.861934,0.414537,-0.091823,F
6276,0.512951,-0.008597,-0.045329,-1.738144,0.0,-0.058835,0.069175,0.991253,-0.247731,A
6277,0.056229,-0.291239,0.239183,0.767954,0.17234,-0.307984,0.786433,0.410713,0.344717,A
6278,0.648733,0.242641,-0.045329,-0.444157,0.261718,2.72333,0.295677,-2.446226,-2.149801,A
6279,0.080916,0.313302,0.079145,0.588985,0.261718,-0.307984,0.257927,0.340041,-0.091823,F
6280,0.303106,-0.03215,0.367214,-0.350585,0.17234,0.688613,0.597681,0.000853,0.18881,A
6281,-0.22768,0.046362,0.214288,0.746888,0.0,-0.349509,0.333428,1.607945,1.186617,E
6282,-0.030178,0.093469,0.235627,1.206186,0.261718,0.480988,0.144676,0.762345,0.40708,A
6283,0.31545,-0.989994,0.157386,-2.450289,0.17234,1.602159,0.371178,-0.934639,-0.590727,X
6284,0.192011,0.148427,0.19295,-1.29308,0.261718,-0.598658,0.257927,-0.522217,0.843621,H
6285,0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.30458,-1.101088,0.039665,0.874802,I
6286,-0.042522,0.187683,0.224957,0.290963,0.261718,-0.224934,0.824183,-0.143694,0.313536,A
6287,0.241386,-0.322644,0.28186,0.274612,0.261718,-0.432558,0.446679,0.648357,0.157628,F
6288,0.006853,0.164129,0.125378,0.58451,0.261718,-0.598658,0.069175,1.601829,0.656532,A
6289,0.056229,0.43107,-3.210528,-1.133148,0.261718,-0.640182,-0.42158,-1.53642,-0.808997,A
6290,-0.030178,0.305451,-3.203415,-0.130828,0.17234,0.564038,-0.34608,1.379425,0.656532,A
6291,-0.22768,-0.110662,0.196506,1.060099,0.261718,1.35301,0.144676,0.309733,0.968347,X
6292,0.031541,0.117022,-0.176916,-0.620739,0.0,-0.930856,0.899684,-2.039667,-0.185368,A
6293,0.068573,-0.016448,0.274747,-0.03633,0.261718,-0.847807,0.484429,0.40118,0.750076,H
6294,-3.498799,-0.03215,-2.481465,-0.333876,0.0,1.43606,0.937434,-0.833407,-0.247731,A
6295,-0.240024,-0.534626,0.075589,-0.617039,0.17234,0.647088,-2.686605,-1.57593,-0.341275,E
6296,0.31545,-0.236281,0.37077,0.812174,0.261718,0.356414,0.144676,-0.724564,-1.214356,A
6297,0.15498,0.054213,0.164499,-0.048325,0.261718,-0.598658,-0.232828,-0.062635,0.064084,A
6298,-0.412837,-0.707352,0.356544,1.604166,-0.989576,0.730137,0.220177,0.875984,0.905984,E
6299,0.512951,-0.416858,0.125378,0.549719,0.976743,-1.263055,-1.629594,0.245856,1.404887,I
6300,0.130292,0.336855,0.100483,0.382834,0.17234,-0.266459,0.031425,0.958713,0.375899,A
6301,-0.054866,-0.330495,-3.210528,-0.267456,0.261718,0.190314,0.182426,0.832183,0.064084,F
6302,0.142636,0.486028,0.100483,-0.448543,0.17234,-0.141884,0.220177,0.384657,0.095265,A
6303,-0.178304,0.258344,-0.12357,0.228303,0.082961,0.522513,0.52218,0.132975,0.375899,F
6304,0.216699,0.321153,0.128935,0.491087,0.261718,0.605563,0.597681,0.120976,-0.029461,A
6305,-0.042522,0.2976,0.079145,1.500568,0.351096,-0.391033,0.295677,1.686324,0.18881,F
6306,-0.22768,0.109171,0.413447,0.118917,0.17234,-0.515608,0.52218,0.844589,0.282354,D
6307,0.09326,0.344707,0.14316,-0.026574,0.0,0.024215,0.257927,-0.206891,0.18881,G
6308,-0.141273,-0.024299,0.562816,-1.881367,0.082961,0.0,0.144676,-1.171235,-3.054063,C
6309,-3.498799,0.148427,-3.210528,-0.293087,0.0,-0.10036,-0.761334,0.581627,-0.060642,I
6310,-0.240024,-0.424709,0.089814,1.094532,0.261718,0.730137,-0.119577,0.476977,0.500624,A
6311,0.043885,-0.173471,0.285416,-0.775121,0.17234,2.183507,-0.044076,-2.127347,-2.679886,F
6312,0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.598658,-1.591843,-0.972421,0.375899,I
6313,-0.116585,-0.652394,0.505913,-1.24874,0.261718,-1.636779,0.106925,-0.600597,0.126447,E
6314,-0.178304,-0.189174,0.264078,-0.640492,0.17234,0.439463,0.182426,-1.44606,-1.71326,A
6315,0.006853,0.462474,-0.016878,0.649795,0.0,0.273364,0.031425,0.295366,0.219991,F
6316,0.09326,0.2976,-0.013322,0.1091,0.261718,0.480988,0.144676,-0.170507,0.064084,A
6317,-0.116585,-0.338346,-3.210528,-0.865829,0.0,0.439463,-0.081827,-0.186777,0.18881,A
6318,-0.215336,-0.142067,0.096927,-0.184417,0.261718,0.688613,1.050686,-1.089108,0.562987,E
6319,-0.042522,-0.29909,0.182281,1.151314,0.261718,1.43606,0.55993,-0.686044,-0.43482,A
6320,0.031541,0.203385,0.086258,0.045008,0.17234,-0.01731,0.484429,-0.226443,0.064084,F
6321,-0.116585,0.305451,0.036468,-0.41038,0.261718,-1.096956,-0.38383,0.349632,0.937165,H
6322,-0.301743,0.195534,0.381439,0.351116,0.082961,-0.515608,0.408929,-0.08805,0.344717,E
6323,-3.498799,-0.110662,0.0,2.021451,0.0,-0.598658,-1.176589,2.248439,1.24898,I
6324,0.019197,0.038511,0.19295,0.323367,0.261718,0.564038,0.371178,-0.066712,0.219991,F
6325,0.117948,-0.220579,0.367214,0.914608,0.261718,0.190314,-0.270579,0.914174,0.562987,A
6326,0.327793,0.336855,-0.020434,1.086893,0.261718,-0.307984,0.220177,0.449873,-0.528364,A
6327,0.019197,-0.605286,0.502357,0.181368,0.17234,-0.806282,0.635431,-1.648912,-1.962712,A
6328,-0.314087,-0.157769,0.043581,1.051505,0.0,0.937762,0.710932,-0.454729,-0.559546,E
6329,0.031541,0.203385,0.086258,0.045008,0.17234,-1.096956,-0.308329,0.505188,0.40708,F
6330,0.377169,0.022808,0.139604,1.070691,0.976743,-0.266459,-0.610333,-0.304124,0.500624,I
6331,0.562327,-0.000745,-3.210528,-2.832246,0.261718,0.024215,0.55993,0.214423,0.157628,A
6332,0.09326,0.10132,0.313868,0.756586,0.351096,0.439463,0.710932,0.453563,0.282354,A
6333,-0.00549,0.486028,0.118265,0.446569,0.261718,-0.640182,0.182426,0.92726,0.718895,G
6334,-0.116585,-0.581733,0.569929,1.083313,0.082961,0.564038,0.069175,0.217879,-0.310094,D
6335,0.031541,-0.09496,-0.031104,0.803253,0.0,0.107265,0.371178,0.706487,0.064084,A
6336,-0.116585,0.281897,0.175168,-0.15249,0.261718,0.231839,0.408929,-0.913438,-0.278912,E
6337,0.303106,0.022808,0.146717,-1.815842,0.261718,-0.266459,0.55993,-1.896381,-0.840179,A
6338,-0.06721,-0.275537,0.253409,0.371526,-1.078955,0.397939,0.333428,0.188134,0.812439,A
6339,0.019197,0.077766,0.349432,-0.356523,0.261718,0.107265,0.55993,0.182077,0.562987,H
6340,-0.054866,-0.330495,-3.210528,-0.267456,0.261718,1.26996,0.144676,0.138994,0.126447,F
6341,2.105308,-0.079257,0.239183,-1.152363,-0.989576,-0.557133,0.182426,-0.971586,0.001721,A
6342,-0.079554,0.179832,0.310311,1.179988,0.0,0.314889,0.069175,0.598965,0.344717,E
6343,-3.498799,-0.401156,0.352988,0.786513,0.0,-0.058835,-0.006326,0.77547,-0.590727,A
6344,-0.301743,0.171981,0.285416,0.684706,0.17234,2.058932,-0.270579,1.279902,2.215605,X
6345,0.068573,0.148427,0.111153,0.179577,0.261718,0.771662,0.824183,-0.311851,-0.091823,A
6346,4.96908,-0.385453,0.14316,-2.600732,0.976743,-2.550325,0.0,-0.082885,-2.929337,I
6347,0.278418,0.069915,0.214288,-2.283942,0.082961,-1.055431,0.257927,-2.283078,-0.808997,A
6348,-0.128929,0.572391,-0.031104,0.319399,0.261718,1.311485,0.182426,-0.315385,0.282354,G
6349,-0.252367,0.281897,0.146717,-0.082938,0.261718,0.605563,0.295677,-0.669774,0.62535,E
6350,1.019049,0.030659,0.335206,-2.318136,0.0,-1.470679,0.144676,-2.028037,-1.183175,A
6351,0.266074,0.580242,0.114709,-0.165469,0.261718,-0.349509,0.182426,0.4563,0.375899,A
6352,0.117948,-0.220579,0.367214,0.914608,0.261718,-0.183409,0.182426,1.403461,0.344717,A
6353,-0.202992,0.36826,0.388552,0.915832,0.17234,-0.557133,0.106925,0.883594,0.562987,D
6354,0.117948,0.321153,-3.210528,0.642753,0.351096,-0.640182,-2.875357,-0.430168,-0.497183,A
6355,0.019197,-0.016448,-3.210528,-0.310423,0.261718,0.314889,-0.044076,0.6177,0.157628,A
6356,0.266074,0.211237,0.114709,0.937882,0.261718,0.480988,0.257927,-0.560193,-1.49499,A
6357,-0.030178,0.093469,0.235627,1.206186,0.261718,0.273364,0.635431,0.46727,0.469443,A
6358,0.043885,0.572391,0.00446,-0.3331,0.261718,-0.847807,0.635431,0.273135,0.562987,G
6359,-0.32643,0.321153,0.285416,-1.944952,-0.900198,-1.844403,-2.762106,-1.161023,0.251173,D
6360,-0.116585,-0.338346,0.584154,1.143884,0.797987,2.058932,-0.38383,-0.93163,-0.466001,Y
6361,0.019197,0.588093,0.260522,-1.348758,0.082961,0.0,0.069175,-1.135103,-0.466001,A
6362,-0.16596,-0.173471,-2.908234,-1.670024,0.351096,-0.889332,-0.044076,0.237256,-0.933723,F
6363,-0.32643,-0.652394,0.384996,-1.694222,-0.185173,-1.346105,0.220177,-2.187865,-1.682078,E
6364,0.09326,-0.267686,0.168055,-0.383884,0.0,-0.847807,0.408929,0.250167,0.313536,A
6365,0.512951,-0.416858,0.125378,0.549719,0.976743,-0.266459,-1.32759,0.931065,1.654339,I
6366,-0.030178,0.438921,-0.045329,0.766462,0.17234,-0.183409,-0.044076,-1.146752,-1.276719,A
6367,0.105604,0.721563,0.086258,0.505409,0.261718,0.06574,0.635431,0.416498,-0.247731,F
6368,-0.16596,-0.173471,-2.908234,-1.670024,0.351096,-0.224934,0.333428,-0.003243,-0.559546,F
6369,-0.277055,-0.251983,-3.203415,1.957926,0.261718,3.014004,0.861934,0.686722,1.217798,X
6370,0.352481,-0.448263,0.196506,-0.528002,0.976743,-1.055431,-1.32759,0.398888,1.342524,I
6371,3.722352,0.336855,0.175168,-2.701227,0.261718,1.020811,0.069175,0.116084,-1.151994,F
6372,0.09326,0.148427,0.171611,0.970704,0.17234,0.854712,0.635431,0.269291,-0.528364,A
6373,-0.091897,0.43107,0.047137,-0.048505,0.261718,-0.764757,0.144676,0.628127,0.344717,G
6374,0.192011,0.242641,0.164499,0.576722,0.261718,0.024215,0.408929,0.714176,0.032902,A
6375,-0.017834,0.23479,-0.180472,0.621032,0.261718,0.647088,0.597681,0.410771,0.001721,F
6376,-0.116585,0.203385,5.49199,1.852806,0.0,1.103861,0.333428,1.282212,-0.185368,A
6377,-0.128929,-0.283388,0.488131,0.833628,0.797987,0.107265,-1.629594,-0.016639,1.061891,Y
6378,-0.696746,-0.055704,-3.210528,0.628849,0.261718,1.145386,0.182426,-0.195378,-0.216549,W
6379,0.130292,0.062064,0.505913,0.417148,0.0,-0.806282,0.144676,1.178145,-0.341275,E
6380,0.031541,0.140576,0.399221,-0.817372,0.261718,-0.723232,0.182426,0.84356,0.656532,H
6381,-0.104241,-0.314793,0.665951,-0.06411,0.17234,-0.847807,0.182426,0.817698,0.282354,C
6382,0.080916,0.438921,0.14316,-0.523288,0.261718,-0.806282,0.371178,-0.324316,-0.060642,G
6383,0.661077,-0.204876,-3.075385,0.471036,1.066121,-0.474083,-0.874585,0.848045,1.623157,I
6384,-3.498799,0.164129,0.715741,-0.378514,0.0,-1.678304,0.182426,0.020949,-2.929337,E
6385,0.266074,0.211237,0.114709,0.937882,0.261718,1.394535,0.635431,-0.106727,-0.43482,A
6386,-0.277055,0.038511,0.42056,3.987152,0.17234,1.394535,0.446679,2.388405,1.997335,X
6387,0.056229,0.43107,-3.210528,-1.133148,0.261718,0.107265,-0.42158,-1.654582,-0.43482,A
6388,-0.22768,0.085618,0.239183,-0.523467,0.261718,-0.141884,-0.006326,0.340506,0.62535,E
6389,0.15498,-0.040001,0.363657,1.200934,0.261718,0.0,0.144676,0.74458,0.562987,A
6390,0.167323,0.588093,-0.002652,-0.309259,0.261718,0.896237,-0.006326,1.103163,0.126447,F
6391,-0.091897,-0.118513,0.189393,1.280303,0.261718,-0.598658,-0.157328,0.498568,-0.310094,A
6392,0.377169,0.109171,0.317424,-1.658297,-0.900198,-2.75795,-2.573354,-0.713653,-2.960519,H
6393,0.031541,0.36826,-0.027547,0.237135,0.17234,-0.349509,0.333428,0.022793,0.219991,A
6394,-0.215336,0.360409,0.096927,0.286189,0.17234,-0.01731,0.446679,-0.68418,-0.746634,F
6395,0.031541,-0.118513,0.374326,-0.066706,0.261718,-0.640182,0.295677,0.696158,0.438262,A
6396,-0.264711,-0.275537,0.384996,1.343918,0.261718,1.26996,0.257927,0.567919,-0.029461,A
6397,0.241386,-0.126364,0.417003,0.096091,0.17234,0.024215,0.257927,0.982419,0.874802,A
6398,-0.030178,0.093469,0.235627,1.206186,0.261718,0.522513,0.106925,0.439739,0.500624,A
6399,-0.054866,-0.220579,0.466793,-0.21697,0.17234,2.017408,-0.157328,-1.11728,-0.715453,D
6400,-0.042522,0.407516,-3.210528,-0.636404,0.261718,0.564038,0.484429,-0.650106,-0.216549,A
6401,0.043885,0.030659,0.537921,-2.244735,0.261718,-1.595254,0.220177,-2.451934,-1.245538,E
6402,0.130292,0.870736,-3.210528,0.062493,0.261718,0.522513,0.446679,1.069283,0.18881,A
6403,0.15498,-0.197025,-3.210528,-0.736839,0.0,0.564038,0.220177,-0.081021,-0.060642,F
6404,-0.06721,0.462474,0.10404,0.463129,0.261718,0.107265,0.52218,0.687421,0.064084,F
6405,0.105604,0.556689,-0.031104,0.619301,0.17234,-0.764757,-0.081827,-0.318084,-0.372457,A
6406,0.216699,-0.189174,0.352988,-2.20129,0.261718,-0.266459,-2.950858,-1.649223,-1.214356,A
6407,0.15498,-0.471816,0.50947,1.205082,0.261718,-0.10036,0.257927,1.453476,0.001721,A
6408,-0.017834,-0.275537,0.388552,0.949727,0.261718,0.854712,0.333428,-0.704489,-1.120812,F
6409,0.130292,-0.314793,0.417003,1.051058,0.082961,0.480988,0.484429,0.795138,0.656532,A
6410,-0.38815,0.321153,0.107596,0.886232,0.351096,1.477585,0.295677,-0.65894,-0.684271,F
6411,-0.06721,-0.275537,0.253409,0.371526,-1.078955,0.813187,0.408929,-0.093758,-0.341275,A
6412,0.006853,-0.267686,0.40989,0.565443,0.17234,1.394535,0.220177,-0.715186,-0.185368,F
6413,0.599358,-0.377602,0.242739,-0.151028,0.976743,-1.512204,-1.25209,-2.023882,-1.837986,I
6414,0.389513,-0.220579,-3.210528,-2.624155,0.261718,-0.224934,0.182426,-0.178118,0.157628,A
6415,0.043885,0.007106,1.348781,-1.249397,-0.185173,0.356414,0.106925,1.993399,1.217798,E
6416,0.290762,-0.189174,0.079145,-0.085921,0.976743,-1.553729,-1.818346,-0.866005,-0.154186,I
6417,0.105604,-0.149918,0.438342,0.934659,0.261718,2.432656,0.597681,-1.086196,-1.214356,A
6418,-0.030178,0.093469,0.235627,1.206186,0.261718,0.314889,0.182426,0.968886,0.62535,A
6419,0.241386,-0.110662,0.324537,-0.772226,0.261718,-0.01731,0.446679,-0.849153,-0.185368,F
6420,-0.264711,-0.09496,0.01513,-0.597346,0.0,-0.391033,0.0,-0.311696,0.375899,E
6421,0.266074,0.415367,0.089814,-0.68501,0.261718,-0.058835,0.182426,-0.764793,0.251173,G
6422,-0.042522,-0.173471,0.644613,0.089437,0.0,1.43606,-1.214339,-0.793198,0.18881,Y
6423,-0.153617,-0.087108,0.299642,0.689629,0.261718,0.647088,0.069175,-0.361321,-0.247731,F
6424,0.907954,1.467426,0.37077,-1.242027,0.708609,-1.678304,-1.063338,0.422984,1.68552,I
6425,0.019197,0.093469,0.473906,1.897295,0.17234,-0.141884,-0.195078,-0.437624,0.718895,X
6426,0.167323,-0.322644,0.306755,-0.543548,0.261718,-0.557133,-0.006326,0.521614,-0.091823,F
6427,-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,-0.515608,0.55993,0.106881,0.18881,A
6428,0.056229,0.054213,0.392108,-0.02896,0.261718,-0.515608,0.031425,0.195998,0.843621,H
6429,-3.498799,-0.550328,0.050694,-0.629422,0.0,-0.557133,0.55993,-0.59153,-0.590727,A
6430,0.006853,0.038511,-0.376075,0.963811,-0.006417,1.394535,0.220177,-0.252673,-0.216549,A
6431,-0.00549,0.611647,0.022242,1.012179,0.261718,1.934358,0.635431,0.062847,-0.154186,A
6432,0.080916,0.486028,0.14316,0.006427,0.261718,2.141982,0.257927,-2.007476,-0.87136,G
6433,0.846235,-0.09496,0.182281,-1.981085,0.61923,-3.256248,-1.705095,-0.803255,1.24898,I
6434,0.09326,0.054213,0.374326,0.378926,0.261718,-0.972381,0.106925,1.927911,0.937165,H
6435,0.290762,0.156278,0.136047,1.401386,0.082961,-0.557133,0.257927,0.146294,-0.43482,A
6436,0.216699,-0.424709,0.306755,-0.043283,0.261718,-0.307984,0.182426,-0.84327,-0.933723,A
6437,-0.079554,-0.173471,0.367214,0.324501,0.261718,0.979286,0.106925,-0.611994,-0.185368,F
6438,-0.202992,-0.479668,-3.210528,-0.88764,0.261718,-0.723232,0.257927,0.68911,0.344717,D
6439,-0.054866,0.203385,0.05425,-0.028782,0.261718,-0.764757,0.144676,0.474124,0.500624,G
6440,0.019197,-0.605286,0.502357,0.181368,0.17234,0.107265,0.333428,-0.630749,-0.840179,A
6441,-0.425181,-0.071406,0.424116,1.863279,0.17234,1.685209,0.861934,0.723145,1.716702,X
6442,0.15498,-0.040001,0.363657,1.200934,0.261718,0.439463,0.408929,1.29856,0.812439,A
6443,-0.00549,0.360409,0.28186,-0.213479,0.0,-1.055431,0.484429,1.193697,0.750076,E
6444,0.772172,0.030659,0.075589,0.371824,0.976743,-0.889332,-1.591843,0.320179,1.155435,I
6445,0.438888,0.195534,0.14316,-0.809435,0.261718,-1.055431,0.333428,-0.30059,-0.123005,F
6446,-0.091897,-0.118513,0.0,1.280303,0.0,0.979286,-0.006326,-0.021416,-0.185368,A
6447,0.229043,-1.044953,0.349432,0.84243,0.261718,0.896237,0.333428,0.959684,0.40708,A
6448,-0.079554,0.313302,0.139604,0.295528,0.261718,0.854712,0.257927,0.76914,0.18881,A
6449,-0.116585,-0.212727,-0.027547,-0.927921,0.351096,1.809783,1.012935,-1.94457,-1.370264,E
6450,0.907954,1.467426,0.37077,-1.242027,0.708609,-1.470679,-0.648083,0.388366,1.093072,I
6451,0.142636,0.0,0.200063,-0.249732,0.0,0.356414,0.446679,-1.071615,-0.840179,A
6452,0.068573,-0.181323,-3.210528,-0.294311,0.0,-1.055431,-3.06411,-0.429955,-1.588534,F
6453,-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.723232,-0.195078,0.169729,0.032902,F
6454,0.019197,0.525284,0.068476,0.166658,0.261718,0.314889,0.257927,0.113171,0.282354,F
